Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
49,24,39,1,1.4,3,0,0,0,1,0,0
37,13,29,4,0.4,2,155,0,0,1,0,0
31,4,60,4,2,2,0,0,0,1,1,0
30,4,35,2,0.3,2,0,1,0,0,1,0
28,1,40,1,2,2,0,1,0,1,0,0
28,4,155,1,6.33,1,0,0,0,0,0,0
56,26,81,2,4.5,3,0,0,0,0,1,0
27,2,48,2,1.6,3,119,1,0,1,0,0
34,10,22,1,0.5,3,85,0,0,0,0,0
59,33,38,3,2.2,3,178,1,1,1,1,0
33,6,53,2,1,2,96,0,0,0,1,0
41,17,48,2,0.6,3,215,0,0,0,1,0
40,15,180,1,4.1,1,0,0,0,0,0,0
56,31,81,2,3.7,1,121,0,0,1,1,0
33,9,38,1,1.33,1,115,0,0,0,0,0
61,37,39,4,0.4,1,0,0,0,1,1,0
27,3,34,1,0.2,3,0,0,0,1,1,0
50,25,13,2,0.7,3,0,0,0,0,0,0
35,8,38,4,1,2,0,0,0,1,0,0
52,28,38,2,0.8,1,0,0,0,0,1,0
52,28,22,2,0.4,1,0,0,0,1,1,0
33,8,58,2,0.1,1,0,1,1,1,1,0
54,28,81,3,0.8,1,0,0,0,0,0,0
56,31,61,4,1.3,3,0,0,0,1,1,0
41,17,58,4,2.67,1,0,0,0,1,1,0
45,20,180,3,8.5,2,535,0,0,0,0,1
35,11,83,2,2.2,1,0,0,0,0,0,0
54,30,40,2,1,3,0,0,0,0,0,0
39,13,74,3,0.9,2,155,0,0,1,0,0
31,5,54,4,2.2,2,0,0,0,0,0,0
40,16,89,4,0.8,1,155,0,0,1,0,0
56,31,52,3,2,2,0,1,1,1,1,0
62,37,162,1,1.3,1,0,0,0,1,0,0
63,38,102,4,3.4,2,0,0,0,0,0,0
39,13,89,1,2.8,3,153,0,0,1,1,0
54,24,50,3,2,3,0,0,0,1,1,0
39,15,30,4,0.3,1,0,1,0,0,1,0
31,5,29,2,0.3,2,131,0,0,1,1,0
55,30,32,4,0.1,3,0,1,0,0,0,0
29,4,58,1,0.8,2,0,0,0,1,1,0
32,6,85,1,2.7,2,100,0,0,1,0,0
47,21,132,1,0.3,1,0,0,0,1,0,0
62,38,54,1,0.8,1,0,1,0,0,1,0
36,11,90,1,2.8,1,0,0,0,1,0,0
36,12,84,1,0.8,2,0,0,0,1,1,0
52,27,80,1,1.3,3,0,0,1,1,1,0
51,26,70,1,1.2,1,169,0,0,0,0,0
29,5,112,2,4.33,1,0,0,0,1,1,0
57,32,19,1,1.3,1,0,0,0,1,0,0
55,31,69,1,2.7,2,0,1,0,0,1,0
47,20,68,1,2.67,2,0,0,0,1,1,0
59,33,80,2,0.7,2,0,0,0,1,0,0
36,10,39,1,2,1,153,0,0,0,0,0
44,20,150,2,3.3,1,0,0,0,0,1,0
58,32,65,3,2.2,3,0,0,0,0,0,0
63,37,165,4,5.1,3,0,0,0,0,0,1
42,18,88,4,0.8,1,0,0,0,1,1,0
62,37,95,3,0.5,1,0,0,0,0,0,0
55,31,13,4,0.7,1,0,0,0,1,0,0
30,4,35,4,0.8,1,0,0,0,1,1,0
38,12,93,1,5.2,1,267,0,0,1,0,0
24,0,135,1,1.5,1,0,0,0,1,0,0
28,3,55,4,1.7,2,0,0,0,1,1,0
56,30,158,4,6.1,1,0,0,0,0,0,1
63,37,10,2,0.4,1,0,0,0,1,0,0
58,32,49,1,1.4,1,99,0,0,1,1,0
28,3,29,4,0.8,1,135,0,0,1,0,0
47,23,171,2,1.4,1,284,0,0,1,1,0
45,21,73,1,0.8,3,0,0,0,1,0,0
33,9,41,3,2,1,108,0,0,1,0,0
39,12,138,1,4.67,2,0,0,0,1,0,1
30,5,61,1,0.8,2,251,1,1,1,0,0
30,5,13,4,0.5,3,0,0,0,0,0,0
64,38,84,1,2,1,0,0,0,0,0,0
52,26,112,1,2.4,1,0,1,1,1,1,0
51,26,145,1,8.1,1,397,0,0,0,1,0
50,24,112,1,0,1,0,0,0,0,0,0
48,24,59,1,0,1,144,0,0,1,0,0
66,42,53,2,1.1,1,0,0,0,1,1,0
62,37,39,3,1.5,1,0,0,0,1,0,0
38,13,169,1,6.8,3,0,0,1,1,1,1
28,2,34,4,1.3,3,0,0,0,0,0,0
50,25,19,4,0.4,2,103,0,0,1,1,0
46,22,30,3,0.5,1,0,0,0,0,0,0
36,12,89,2,2.7,1,0,0,0,0,0,0
63,37,15,1,0.8,2,115,0,0,1,0,0
52,27,22,4,0.8,1,0,0,0,1,1,0
40,15,82,2,0.4,1,0,0,0,0,0,0
56,30,78,3,1.7,2,0,0,0,0,0,0
32,7,38,1,1,1,0,0,0,1,0,0
63,39,52,2,1.1,1,0,0,0,1,1,0
64,40,89,1,3.8,1,0,0,0,0,0,0
36,10,30,2,0.8,3,0,0,0,1,0,0
38,14,42,1,2,2,81,0,0,1,0,0
44,20,122,1,0.3,1,0,0,0,1,0,0
54,30,39,4,0.1,3,0,1,0,1,0,0
63,38,54,3,2.2,1,0,0,0,1,0,0
27,3,112,3,2.5,1,389,1,0,1,0,0
26,0,15,4,0.4,1,0,0,0,0,1,0
49,23,59,3,2.1,1,0,0,0,0,0,0
27,2,112,4,1.8,3,0,1,0,1,0,0
32,6,32,1,1.9,3,0,0,0,1,0,0
53,29,25,2,0.4,1,0,0,0,1,0,0
48,24,74,3,0.7,1,0,1,0,1,0,0
54,28,94,1,1.9,2,0,0,0,0,0,0
56,26,90,2,4.5,3,0,0,0,0,0,0
45,19,69,1,2.8,1,220,0,0,1,1,0
41,15,24,2,0.8,3,0,1,0,1,0,0
42,16,64,3,0.5,3,247,0,0,0,0,0
67,42,21,3,0.1,3,0,0,0,0,1,0
45,20,38,4,1.9,3,144,0,0,1,1,0
36,11,164,2,7.8,1,0,0,0,1,1,0
50,25,38,1,1.3,2,120,0,0,0,1,0
31,7,99,1,4,1,0,0,0,1,0,0
35,9,164,2,0,1,500,0,0,0,0,0
54,29,28,4,0.2,2,101,0,0,1,0,0
51,26,28,4,0.2,2,0,1,0,1,0,0
42,18,141,3,5,3,0,1,1,1,0,1
42,18,65,3,2.1,3,0,0,0,1,1,0
35,10,21,3,1.3,1,115,0,0,0,0,0
45,21,83,4,2,3,0,0,0,1,0,0
53,23,19,4,0.4,3,84,0,0,1,0,0
63,38,153,1,1.3,1,455,0,0,0,0,0
53,29,12,1,0.3,1,0,0,0,0,0,0
37,7,73,4,1.8,3,0,0,0,1,1,0
39,14,34,4,1.7,1,0,0,0,1,1,0
43,18,21,2,1.4,2,0,0,0,1,1,0
29,3,190,2,4.5,1,246,0,0,1,1,0
31,5,50,1,1.5,1,0,0,0,1,0,0
45,21,29,1,0.3,3,0,0,0,1,0,0
52,26,178,1,1,1,0,0,0,0,0,0
55,29,140,2,2.7,1,0,0,0,1,0,0
49,19,169,3,5.67,3,167,0,1,0,1,1
66,42,39,1,1.9,2,0,0,0,1,1,0
29,5,149,1,1.5,1,0,0,0,1,0,0
37,12,132,2,3.9,1,0,0,0,0,0,0
48,24,24,4,0.2,1,0,0,0,1,0,0
45,19,71,4,2.9,1,218,0,1,1,1,0
49,23,134,2,6.3,1,0,0,0,1,0,0
32,6,99,2,4.5,3,249,0,0,1,0,0
62,38,65,1,0,2,0,0,0,1,0,0
37,11,84,2,1.8,1,0,0,0,1,1,0
51,25,34,3,0.6,2,128,0,0,1,0,0
26,2,205,1,6.33,1,271,0,0,0,1,0
51,27,39,2,0.8,1,182,0,0,0,1,0
37,13,33,4,0.4,2,0,0,0,0,0,0
63,39,83,3,2,3,0,0,0,1,1,0
37,13,111,1,0.8,2,0,0,0,0,0,0
37,13,172,2,6.5,1,0,0,0,0,0,0
51,26,62,4,1.8,3,119,0,0,1,0,0
29,5,121,1,1.5,1,0,0,0,1,0,0
29,3,53,4,2.1,3,0,0,0,1,0,0
56,30,21,2,0.7,2,0,0,0,1,0,0
42,17,73,4,0.4,1,0,1,0,0,0,0
54,28,28,4,1.5,3,0,0,0,1,1,0
30,4,40,1,0.3,1,0,0,1,1,1,0
48,23,45,1,1.3,2,0,0,0,1,0,0
33,6,168,3,5.67,2,0,1,1,1,0,1
60,36,165,3,5.6,1,0,0,0,0,1,1
63,38,52,2,2.8,1,0,0,0,1,0,0
40,14,78,1,5.2,1,0,0,0,1,0,0
50,24,195,1,1.7,1,0,0,0,0,0,0
38,14,90,2,0,1,258,1,1,1,1,0
59,35,11,2,1,1,0,0,0,0,1,0
39,13,21,3,0.2,2,0,0,0,1,0,0
52,26,104,2,2.4,2,0,0,0,1,1,0
24,0,35,3,0.1,2,0,1,0,1,0,0
46,20,185,4,7.5,2,428,0,0,0,1,1
29,5,81,2,2.5,1,0,0,0,0,1,0
54,29,44,2,2.3,3,187,0,0,1,0,0
49,24,38,1,1.4,3,0,0,0,0,0,0
53,29,10,2,0.4,1,0,0,0,0,0,0
58,28,73,1,1.4,3,0,1,0,0,0,0
39,15,53,1,1.8,1,0,0,0,0,0,0
27,3,119,1,5.4,1,118,0,0,1,0,0
52,28,11,3,0.4,1,0,1,0,0,0,0
52,28,38,4,0.9,2,95,0,0,1,1,0
64,40,92,2,0,3,185,1,0,1,0,0
55,28,50,3,1,2,0,0,0,1,1,0
52,28,55,1,1.6,2,227,0,0,0,0,0
30,6,13,3,0.9,3,0,0,0,1,0,0
40,14,53,3,0.5,3,0,1,1,1,1,0
50,24,173,1,1,1,0,0,0,1,1,0
62,36,92,2,0.7,2,0,0,0,1,0,0
28,3,135,2,3.3,1,0,0,0,0,1,0
31,6,19,4,1.1,3,104,0,1,1,1,0
32,6,41,3,0.9,1,179,0,0,0,0,0
27,0,28,4,1.5,2,0,0,0,1,0,0
31,7,128,1,6,1,0,0,0,0,0,0
47,22,65,1,2.4,1,0,0,0,1,0,0
63,37,45,2,1,3,88,0,0,1,1,0
33,8,145,1,2.7,3,0,0,0,1,0,1
50,26,48,1,1.6,2,0,0,0,0,1,0
46,20,140,2,6.3,1,380,0,0,1,1,0
61,37,45,1,0.8,1,0,0,0,0,0,0
37,11,29,2,1.4,3,0,0,0,1,1,0
60,30,31,1,1.5,3,0,0,0,1,0,0
60,36,50,1,1.8,3,0,0,0,1,0,0
35,8,48,2,1,2,0,0,0,1,0,0
49,23,68,1,1.5,2,0,0,0,0,0,0
27,1,91,2,0.2,1,0,0,0,1,0,0
44,18,14,2,0.1,3,98,0,0,0,1,0
30,4,204,2,4.5,1,0,0,0,1,0,0
37,13,49,4,2,3,192,0,0,0,0,0
34,10,154,3,5.4,2,0,0,0,1,0,1
56,32,89,4,1,2,90,1,0,1,0,0
39,15,141,2,8,1,0,0,0,1,0,0
53,29,61,4,1.6,2,0,0,0,1,0,0
59,34,21,2,0.5,2,0,0,0,1,0,0
65,40,48,3,2.4,1,0,0,0,0,1,0
38,13,23,4,0.2,3,0,0,0,1,0,0
28,2,22,1,0.1,2,0,0,0,1,0,0
38,13,12,2,0.3,2,104,1,0,1,0,0
63,38,85,4,0.1,2,0,0,0,0,1,0
40,14,61,3,0.5,3,0,0,0,1,0,0
43,19,83,4,2,3,0,0,0,1,0,0
40,15,10,2,0,3,102,0,0,1,0,0
46,20,114,1,0,1,0,0,0,1,1,0
58,28,80,2,4.5,3,0,0,0,0,1,0
54,30,100,4,3.4,3,0,0,0,0,0,1
61,36,54,3,0.9,3,179,0,0,1,0,0
56,30,140,4,0.5,1,292,0,0,0,0,1
50,23,179,4,3.6,2,0,0,0,1,0,1
49,23,125,1,7.3,1,0,0,0,0,0,0
50,25,43,1,1.4,3,137,0,0,1,0,0
60,34,85,2,2,1,0,0,0,1,0,0
47,21,60,3,2.1,1,0,0,0,1,1,0
41,16,10,2,0.3,2,0,0,0,1,0,0
63,37,185,2,7.9,2,358,0,0,1,0,1
53,29,132,2,0.3,1,403,0,0,0,0,0
40,10,19,1,0.75,3,116,0,0,0,0,0
57,31,64,3,2.5,1,208,0,0,0,1,0
46,20,118,1,5.7,1,0,0,1,1,1,0
24,0,38,1,1,3,0,0,0,1,0,0
41,16,120,2,3.9,1,0,0,0,1,1,0
65,41,133,4,2,1,0,0,0,0,1,1
62,36,83,4,2.4,3,0,1,0,0,0,0
41,15,65,3,0.5,3,0,0,0,0,0,0
33,9,38,1,2.1,3,133,0,0,0,0,0
56,31,51,3,1.7,1,0,0,0,1,1,0
47,22,42,3,2.7,2,0,0,0,1,0,0
57,31,40,3,1.4,3,0,0,1,1,1,0
31,7,11,1,0.5,3,80,0,0,1,1,0
39,9,32,3,2,3,0,0,0,1,0,0
40,16,50,2,1.7,1,174,0,0,0,0,0
34,10,43,1,1.7,1,142,0,0,0,1,0
40,14,58,4,0.2,3,0,0,0,1,0,0
33,7,104,2,3.6,3,0,0,0,0,1,1
40,16,59,4,2.67,1,0,0,0,1,0,0
64,40,58,1,1.8,3,0,0,0,1,0,0
26,2,171,3,6,2,0,0,0,1,0,1
61,36,139,2,3.9,1,0,0,0,0,0,0
65,39,105,4,2.4,3,0,0,0,0,0,0
34,9,65,3,0.7,2,104,0,0,1,0,0
43,19,113,1,1.7,1,0,0,0,0,0,0
66,41,38,1,1.1,3,0,0,0,0,1,0
52,27,94,1,2.8,2,333,0,0,1,0,0
46,21,53,4,1.9,3,0,0,0,0,0,0
57,27,50,4,2,3,0,0,0,1,0,0
36,10,33,3,0.9,1,0,0,0,0,0,0
52,25,180,2,9,2,297,0,0,1,0,1
53,28,183,3,8.2,3,467,0,1,1,1,1
26,1,102,1,1.9,1,0,0,0,0,0,0
41,15,185,1,3.6,2,0,0,0,0,0,1
43,19,72,4,0.2,3,0,0,0,1,0,0
37,11,59,4,0.2,3,0,0,0,0,0,0
52,28,38,4,0.9,2,0,0,0,0,1,0
41,17,94,3,3.8,2,327,1,1,1,0,1
63,37,30,2,1,3,159,0,0,1,0,0
35,10,139,1,4.6,1,0,0,0,0,0,0
50,26,13,4,1,1,0,0,0,1,0,0
50,25,112,1,0.6,1,0,0,0,0,0,0
45,21,133,4,5.7,3,0,0,1,1,1,1
40,15,22,1,0.6,3,0,0,0,1,0,0
56,31,48,2,2.1,3,0,0,0,0,1,0
59,33,59,3,1.4,3,0,0,0,0,0,0
33,7,139,1,4,3,106,0,1,1,1,1
36,12,188,2,6.5,1,0,0,0,1,1,0
27,3,72,4,0,1,0,0,0,1,0,0
64,40,171,2,2.1,1,433,0,0,0,0,0
59,35,8,4,0.7,1,91,1,0,0,0,0
62,36,35,2,0.7,3,0,1,0,0,1,0
44,14,19,1,0.75,3,0,0,0,0,1,0
60,36,195,1,4.7,1,0,0,0,1,0,0
56,32,60,1,1.8,3,227,0,0,1,0,0
54,30,93,1,2.7,2,0,0,0,1,0,0
62,37,45,3,0.5,2,200,0,0,1,1,0
60,36,89,2,2.8,1,0,0,0,1,0,0
50,25,83,4,3.6,3,188,0,0,1,0,0
34,8,11,4,0.3,1,0,1,1,1,1,0
38,12,180,1,2.8,3,158,0,0,1,0,1
35,9,28,1,0.6,3,0,0,0,0,1,0
32,7,81,4,1.8,3,0,0,0,1,0,0
58,33,142,2,3.9,1,0,0,0,0,1,0
41,16,78,4,0.4,1,0,0,0,1,0,0
50,23,9,2,1,2,0,0,0,1,0,0
29,4,9,4,0.5,3,86,0,0,1,1,0
44,18,123,3,5.9,1,0,0,1,1,1,1
59,34,23,4,0.4,2,78,0,0,0,0,0
56,32,38,4,1.3,1,166,0,0,1,1,0
42,17,28,1,0.5,3,90,0,0,0,0,0
65,40,129,1,1.3,1,0,0,0,1,1,0
66,41,18,3,0.5,1,0,0,0,0,0,0
34,9,93,1,0,1,0,0,0,1,0,0
64,40,88,1,3.8,1,243,0,0,1,1,0
28,3,25,2,0.9,3,140,0,0,1,0,0
59,33,41,4,2.5,1,174,0,0,0,0,0
28,4,104,3,2.5,1,0,0,0,0,0,0
45,20,30,1,0.1,1,0,0,0,1,0,0
61,37,155,1,2.9,1,0,0,0,1,0,0
30,4,34,2,0.3,2,0,0,0,1,1,0
38,12,38,2,0.3,1,0,0,0,1,1,0
34,9,55,4,2,2,147,0,0,0,1,0
62,32,19,1,1.5,3,0,1,0,0,0,0
58,34,148,1,4.7,1,0,0,0,1,0,0
31,7,20,1,0.4,3,0,0,0,1,0,0
46,20,73,1,1.5,2,128,0,0,1,0,0
27,3,82,2,0.2,1,0,0,0,0,1,0
53,27,101,4,4.9,1,0,0,0,1,0,0
62,36,63,1,1.6,1,118,0,0,1,0,0
61,36,78,3,0.5,1,0,0,0,1,1,0
30,5,131,3,0.5,3,0,0,0,0,0,1
43,19,172,2,6.67,1,0,0,0,1,0,0
42,18,54,4,2.2,2,0,0,0,0,0,0
45,20,191,3,2.6,3,123,0,0,0,0,1
46,22,73,2,1.7,1,216,0,0,1,0,0
53,27,39,4,1.5,3,0,0,0,1,0,0
41,17,20,1,1.4,3,0,0,0,1,0,0
51,27,38,2,1,3,164,0,0,1,0,0
51,26,78,1,1.2,1,305,0,0,1,0,0
56,30,101,3,1.7,2,0,0,0,0,1,0
45,20,198,2,2.8,1,0,0,0,1,1,0
47,20,62,1,2.67,2,0,0,0,1,0,0
29,5,34,4,0.4,2,0,0,0,0,1,0
39,14,10,2,0.3,2,0,1,0,0,1,0
59,35,102,4,3,2,115,0,0,1,0,1
52,28,15,1,0.2,1,0,0,0,1,0,0
39,13,68,3,2.1,1,0,1,0,1,0,0
28,4,82,3,1.5,1,103,0,0,1,0,0
26,2,72,4,2.6,1,0,1,1,1,0,0
42,17,108,3,1,1,383,0,0,1,0,0
45,21,183,2,1.4,1,354,0,0,0,0,0
29,2,38,1,2,2,0,0,0,0,0,0
52,26,45,4,1.8,1,0,0,0,1,0,0
58,33,39,2,2.3,3,0,0,0,1,0,0
54,28,34,4,0.7,2,0,0,0,1,0,0
40,16,83,4,2.67,1,0,0,0,1,1,0
39,13,89,4,1.4,2,0,0,0,0,0,0
26,0,155,2,7.2,1,0,0,0,0,0,0
59,34,94,3,0.5,1,0,0,0,0,1,0
51,27,75,1,2.7,1,0,0,0,0,0,0
29,-1,62,2,1.75,3,0,0,0,0,1,0
51,25,40,4,1.8,1,0,1,0,0,1,0
51,27,93,1,2.7,1,0,0,0,1,0,0
46,22,118,2,7.5,1,0,0,1,1,1,0
31,5,188,2,4.5,1,455,0,0,0,0,0
45,21,44,3,0.6,2,0,0,0,1,0,0
32,7,35,3,1.3,1,108,0,0,0,1,0
35,9,41,4,1.2,2,0,0,0,1,0,0
57,33,62,3,2.67,1,240,0,0,0,0,0
32,8,119,4,5,3,0,0,0,1,0,1
47,23,22,4,0.6,1,0,0,0,1,1,0
57,32,102,1,2.6,1,0,0,0,1,0,0
28,4,80,3,2.5,1,0,0,0,1,0,0
31,7,35,2,1,2,0,0,0,0,1,0
35,11,53,3,2.8,1,0,0,0,0,0,0
54,28,45,3,1.4,1,0,0,0,0,1,0
50,25,24,4,0.4,2,137,0,0,1,0,0
62,36,44,2,1,3,0,0,0,0,0,0
62,36,109,4,1.7,3,0,0,0,1,0,0
52,27,135,1,0.6,1,452,0,0,1,0,0
24,0,60,4,1.6,1,0,0,0,1,0,0
54,28,64,2,0.8,3,0,1,0,1,0,0
59,35,25,2,0.3,1,75,0,0,1,0,0
33,9,20,4,0.7,2,0,0,0,1,0,0
34,8,21,4,1,1,0,0,0,0,0,0
52,28,62,1,1.8,3,0,0,0,1,0,0
32,5,63,4,2,2,0,1,0,1,0,0
32,7,58,1,1,1,0,0,0,1,0,0
50,24,161,3,3.4,1,212,0,0,1,0,1
26,2,119,2,0.6,1,381,0,0,1,1,0
34,9,32,4,1.1,3,0,0,0,1,0,0
45,20,154,2,2.8,1,0,1,0,1,0,0
61,37,60,3,2,3,0,0,0,1,0,0
38,14,25,4,1,1,0,0,0,0,0,0
24,0,44,3,0.1,2,0,0,0,0,0,0
37,11,35,2,0.8,3,0,0,0,0,0,0
64,39,85,4,3.4,2,200,0,0,1,0,0
56,30,59,3,0.8,1,159,1,0,1,0,0
37,11,32,2,1.4,3,0,1,0,1,0,0
47,22,22,1,0.4,3,0,0,0,1,0,0
49,23,12,2,0.1,3,0,1,1,1,0,0
58,32,40,1,2.8,2,0,0,0,0,0,0
62,37,29,1,0.3,3,0,0,0,0,1,0
57,33,15,2,0.3,1,0,0,0,1,0,0
34,9,72,3,2.3,1,124,0,0,0,0,0
56,30,111,4,0.3,1,372,1,1,1,0,1
39,9,29,3,2,3,151,1,0,0,0,0
41,15,93,1,2.8,3,0,0,0,1,0,0
27,3,103,2,0.6,1,84,0,0,0,0,0
60,35,23,1,0.3,3,0,0,0,1,0,0
57,32,75,2,3.7,1,236,0,0,1,0,0
45,19,85,3,2.1,1,0,0,0,1,1,0
51,26,134,4,4.5,3,0,1,1,1,0,1
53,28,55,4,0.9,1,119,0,0,1,1,0
35,9,105,2,4.5,3,0,0,0,0,0,0
48,21,23,3,0.67,2,0,0,0,1,0,0
50,24,62,1,1.4,3,0,0,0,0,0,0
36,12,42,1,1.33,1,0,0,0,1,0,0
36,12,88,2,2.7,1,0,0,0,1,0,0
33,9,125,1,4.3,3,0,0,0,1,0,1
58,28,90,1,3,3,0,0,0,0,1,0
59,35,165,2,6,1,0,0,0,1,0,0
49,24,39,3,1.7,2,0,1,0,1,0,0
43,19,114,1,1.7,1,0,0,0,1,0,0
40,16,44,1,1.8,1,0,1,0,1,0,0
59,35,91,2,1.6,1,0,1,0,0,1,0
44,20,138,2,3.3,1,0,0,0,0,1,0
43,19,121,1,0.7,2,0,0,1,1,1,1
32,6,28,2,0.3,2,88,0,0,1,0,0
59,32,49,4,2.5,2,0,0,0,1,0,0
55,29,111,2,3.6,3,0,0,0,0,1,1
38,11,75,3,2.33,2,0,0,0,1,0,0
37,13,158,2,2.3,2,0,0,1,1,1,1
42,15,73,3,2.33,2,0,0,0,0,0,0
51,26,43,1,1.3,2,123,0,0,1,0,0
25,-1,82,4,2.1,3,0,0,0,1,0,0
55,31,62,4,1.5,1,0,0,0,1,0,0
29,5,64,4,0,1,249,0,0,0,1,0
34,8,38,2,2,3,0,0,0,1,1,0
30,5,109,4,2.2,2,103,0,0,0,1,0
39,13,78,1,2.8,3,0,0,0,0,0,0
51,25,41,4,1.8,1,0,0,0,0,0,0
39,13,25,2,0.8,3,0,0,0,0,0,0
40,14,63,3,0.5,3,221,0,0,1,0,0
38,13,163,1,4.1,1,0,0,0,0,0,0
38,12,29,4,0.2,1,0,0,0,0,1,0
42,16,38,1,0.2,1,0,1,0,0,0,0
31,7,64,1,1.2,1,0,0,0,1,0,0
38,14,43,2,1.7,1,0,0,0,1,0,0
56,32,158,3,3.7,3,0,0,0,1,0,1
55,30,81,2,3.7,1,0,1,0,0,0,0
47,20,79,3,2,2,185,1,0,0,0,0
61,34,41,4,2.5,2,0,0,0,1,0,0
57,32,21,1,0.3,3,117,0,0,0,0,0
39,13,32,2,0.8,3,0,0,0,1,0,0
51,26,14,2,0,1,103,0,0,1,0,0
25,-1,101,4,2.3,3,256,0,0,0,1,0
41,16,13,2,0,3,0,0,0,1,0,0
42,18,31,1,0.3,3,0,0,0,0,1,0
51,25,34,3,0.9,3,111,0,0,1,0,0
23,-1,12,4,1,1,0,1,0,0,1,0
39,13,21,3,0.2,2,0,0,0,0,0,0
53,26,22,1,0.5,2,100,0,0,1,0,0
33,9,79,1,0.1,1,0,0,0,1,0,0
28,4,155,4,5.3,2,0,0,0,1,0,1
55,29,73,2,2.3,3,0,0,0,1,1,0
35,8,52,2,1,2,0,0,0,0,1,0
64,39,83,3,1.8,2,0,0,0,1,0,0
61,36,40,3,0.5,2,100,1,0,0,0,0
33,9,18,4,0.4,2,0,0,0,1,0,0
49,23,174,3,4.6,2,590,0,0,0,0,1
30,6,118,2,2.8,2,0,0,0,0,0,1
41,15,69,1,1.5,3,78,0,0,1,0,0
60,33,42,4,2.5,2,194,0,0,1,0,0
44,19,50,3,2.7,2,0,0,0,1,0,0
62,36,60,3,2.2,3,0,0,0,1,0,0
44,20,75,4,1.9,1,0,0,0,0,0,0
59,35,35,1,1.2,3,122,0,0,1,0,0
43,18,22,2,0.3,2,0,0,0,1,0,0
59,29,45,3,2,3,0,0,0,1,0,0
43,18,78,4,1.9,3,0,0,0,0,0,0
43,17,84,4,2.6,3,289,1,1,1,1,0
44,20,79,4,2,3,0,1,1,1,1,0
36,6,21,1,0.67,3,0,1,0,1,0,0
50,26,21,1,0.2,1,89,0,0,1,0,0
27,3,105,1,3,2,0,1,0,0,0,1
37,13,95,2,1.7,2,0,0,0,0,1,0
41,15,89,3,0.1,1,292,0,0,1,0,0
27,3,35,1,1.8,2,0,0,0,0,0,0
37,13,71,2,2.7,1,94,0,0,1,0,0
47,22,82,1,2.9,1,276,0,0,1,0,0
37,11,30,2,0.3,1,146,0,0,0,0,0
30,6,30,1,0.4,3,0,0,0,1,1,0
35,10,34,4,1.7,1,87,0,0,1,1,0
28,4,112,2,1.6,2,0,0,0,1,0,1
34,10,83,2,2,2,148,0,0,0,0,0
29,5,31,1,1,3,0,0,0,0,0,0
43,17,44,1,0.2,1,0,1,1,1,0,0
65,35,23,1,1.5,3,0,0,0,1,0,0
30,5,51,1,1,1,0,0,0,1,0,0
53,29,55,4,1.1,2,0,0,0,1,0,0
36,12,93,2,2.2,1,0,0,0,1,1,0
38,14,71,4,2,3,0,0,0,0,0,0
51,26,113,1,1.3,3,161,0,0,1,0,0
64,38,40,1,2.5,3,94,0,0,1,1,0
37,13,79,4,0.1,2,280,0,0,1,0,0
32,8,45,1,2.4,2,0,0,0,0,0,0
28,3,118,3,2.4,2,161,0,0,0,0,1
31,1,60,4,4,3,244,0,0,0,0,0
34,9,141,2,4.9,3,0,0,0,0,1,1
39,15,79,2,1.8,2,219,0,0,0,0,0
40,14,33,2,1.4,3,0,0,0,1,1,0
33,7,28,4,0.8,1,0,0,0,1,0,0
54,30,24,1,0.1,2,0,0,0,0,0,0
40,14,74,4,1.4,2,0,0,0,1,0,0
40,16,61,3,2.1,3,0,0,0,0,0,0
62,37,38,3,0.5,2,0,0,0,0,0,0
52,28,39,3,1.9,2,83,0,1,1,1,0
50,25,90,1,2.8,2,0,0,0,1,0,0
46,22,125,2,4.7,3,0,0,0,1,0,1
44,20,93,4,0.8,1,101,0,0,1,0,0
31,7,170,1,6,1,0,0,0,1,0,0
38,12,43,4,0.2,1,0,0,0,0,0,0
44,19,40,4,1.9,3,84,0,0,0,0,0
38,12,61,4,0.2,3,0,0,0,1,0,0
35,11,75,4,2,3,79,0,0,0,0,0
52,28,21,4,0.5,2,0,0,0,1,0,0
57,31,165,1,1.6,2,0,0,0,1,0,1
50,26,52,4,0.1,3,0,0,0,0,0,0
31,4,41,1,2,2,0,1,0,1,0,0
29,3,29,3,1,1,0,0,0,1,1,0
33,3,71,4,1.8,3,236,0,0,0,0,0
57,31,41,1,0.2,1,0,0,0,1,1,0
62,38,58,4,1.2,2,228,0,0,0,1,0
56,26,50,3,1.4,3,0,0,0,0,0,0
41,16,175,2,1.1,3,0,0,0,1,0,1
48,23,132,1,0.6,1,157,0,0,0,0,0
51,25,68,1,1.5,2,0,0,0,0,0,0
45,20,201,2,2.8,1,0,0,0,1,1,0
29,2,29,4,1.5,2,0,0,0,0,1,0
42,18,135,2,3.3,1,0,1,1,1,1,0
28,2,13,4,0.4,1,0,0,0,0,1,0
51,26,42,1,1.3,2,0,0,0,1,0,0
46,22,89,4,1.4,2,0,0,0,1,0,0
42,18,81,4,2.4,1,0,0,0,0,0,0
45,20,40,1,0.5,3,0,1,0,1,0,0
34,10,88,2,0,1,121,0,0,1,0,0
33,9,105,1,4,1,0,0,0,1,0,0
39,13,93,1,1.5,3,0,0,0,0,1,0
53,28,18,4,0.1,3,109,1,1,1,1,0
56,32,65,2,3.2,3,0,0,0,1,0,0
