Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
52,28,149,2,6.8,1,0,0,0,1,0,0
44,17,29,3,1,2,0,0,0,1,1,0
61,35,60,1,2.8,2,0,0,0,1,1,0
53,27,93,1,0.8,3,313,0,0,0,0,0
35,10,78,1,2.6,2,0,0,0,1,0,0
29,4,115,1,1.9,1,0,0,0,0,0,0
38,12,91,4,1.4,2,100,0,0,0,1,0
55,30,53,3,1.7,1,0,0,0,1,0,0
58,34,88,2,1.6,1,0,0,0,1,1,0
37,11,44,4,0.2,1,0,0,0,0,1,0
29,3,10,4,0.4,1,87,0,0,1,1,0
56,31,60,3,1.7,1,0,0,0,1,0,0
25,1,113,2,0.2,1,0,0,0,1,1,0
32,6,25,2,0.3,1,0,0,0,0,1,0
61,37,158,2,6,1,306,1,1,1,1,0
61,37,9,2,0.3,3,0,0,0,1,0,0
50,24,81,1,4.9,1,248,0,0,1,0,0
43,18,10,2,0.1,2,0,1,0,0,1,0
57,33,80,2,2.8,1,0,0,0,1,1,0
54,28,61,3,3,2,0,0,0,1,1,0
47,23,40,2,2.1,3,156,0,0,1,0,0
35,9,103,2,4.5,3,0,0,0,1,0,0
54,30,29,2,0.8,1,0,0,0,0,1,0
54,30,121,2,0.4,1,0,0,0,1,0,0
54,29,154,1,2.4,2,352,0,0,1,0,1
49,24,30,4,0.4,2,157,0,1,1,1,0
59,35,108,4,3.8,2,304,0,0,1,0,1
56,31,74,3,1.6,3,0,0,0,1,1,0
65,41,78,3,2,3,0,0,1,1,1,0
56,31,68,2,0,3,0,1,0,1,0,0
50,23,18,2,1,2,88,0,0,1,1,0
54,29,35,1,1.5,2,0,0,0,1,0,0
48,22,42,1,1.2,2,0,0,0,0,0,0
52,27,81,1,1.3,3,293,0,0,0,1,0
39,14,153,2,3,1,0,0,0,0,0,0
52,26,31,4,1.8,1,0,0,0,1,1,0
43,18,89,3,0.5,3,108,0,0,0,1,0
43,16,71,3,2.33,2,0,0,0,0,0,0
25,0,44,4,0.6,2,0,0,0,1,1,0
62,32,53,4,1.67,3,142,0,0,0,0,0
28,3,28,4,0.8,1,0,0,0,1,0,0
27,1,20,4,0.4,1,99,0,0,1,0,0
58,33,18,3,0.1,2,0,0,0,1,1,0
33,9,152,1,6,1,0,0,0,1,1,0
54,30,112,2,6.8,1,0,0,0,1,0,0
50,24,29,3,0.9,3,0,0,0,0,0,0
38,8,21,1,0.67,3,0,0,0,1,0,0
40,16,73,4,2.67,1,0,0,0,1,1,0
23,-3,149,2,7.2,1,0,0,0,1,0,0
37,13,78,4,0.1,2,0,0,0,1,0,0
64,34,50,4,1.67,3,0,0,0,1,0,0
26,1,24,2,0.9,3,123,0,0,0,1,0
50,24,95,1,0.3,1,262,0,0,1,0,0
58,32,108,3,4.4,1,0,0,0,1,0,0
33,8,58,2,2.5,1,0,0,0,1,0,0
44,18,33,3,1.5,1,0,0,0,1,1,0
40,16,12,1,1,1,91,1,0,0,0,0
48,22,145,1,0.3,1,140,0,0,1,0,0
40,16,154,2,6.1,1,325,0,0,1,0,0
36,11,103,1,4.6,1,255,0,0,1,0,0
59,34,33,3,0.2,1,0,1,0,0,0,0
49,24,82,1,2.9,1,267,0,0,1,0,0
33,3,74,4,4,3,0,0,0,0,0,0
29,5,160,1,4.3,1,385,0,0,1,0,0
56,32,173,1,4.6,2,88,0,1,1,0,1
28,3,52,4,2.2,1,230,0,0,1,0,0
35,5,81,4,4,3,0,0,0,1,0,0
58,33,18,3,0.1,2,110,0,0,1,0,0
46,22,70,4,1.9,1,212,0,0,0,1,0
31,5,79,4,2.2,2,0,0,0,0,0,0
65,40,29,1,1.5,2,0,0,0,0,0,0
33,3,20,1,0.67,3,0,0,0,0,0,0
35,10,61,4,2.1,3,0,0,0,1,0,0
36,10,21,3,0.1,2,0,0,0,0,0,0
27,1,78,4,2.3,3,157,1,0,1,0,0
64,40,15,2,0.3,3,115,0,0,1,1,0
46,22,18,1,0.9,3,0,0,0,1,0,0
42,18,39,3,2.1,3,0,0,0,0,0,0
34,10,34,1,1.5,2,111,0,0,0,1,0
52,27,34,2,0.7,2,114,0,0,1,1,0
50,24,45,3,0.6,2,117,0,0,1,0,0
24,-2,118,2,7.2,1,0,1,0,1,0,0
33,9,44,1,1.2,1,0,0,0,0,0,0
29,4,182,1,3.7,3,0,0,0,1,0,1
60,35,24,1,0.1,1,0,0,0,0,0,0
56,31,28,1,1.3,1,138,0,0,0,1,0
39,13,30,3,0.2,2,0,0,0,0,0,0
65,40,83,4,0.1,2,247,0,0,1,0,0
39,14,20,1,0.6,3,0,0,0,1,0,0
64,40,43,1,1.9,2,0,0,0,1,0,0
38,13,119,2,7.8,1,221,0,0,0,0,0
54,29,34,4,0.1,3,0,0,0,1,0,0
55,29,64,4,2.6,3,0,0,0,1,0,0
53,28,61,4,0.9,1,177,0,0,0,0,0
46,21,42,1,2.4,1,0,0,0,1,1,0
46,20,29,3,0.5,2,0,0,0,0,0,0
57,32,15,2,0.2,3,0,0,0,0,1,0
66,41,70,3,2.2,1,0,0,0,0,0,0
64,40,169,2,2.1,1,122,0,0,1,0,0
59,35,88,2,1.6,1,0,0,0,0,1,0
39,13,88,4,1.4,2,0,0,0,1,1,0
30,5,22,4,0.5,3,109,0,0,1,0,0
33,8,68,4,1.3,1,0,0,0,1,0,0
38,13,9,2,0.3,2,0,0,0,0,0,0
44,19,74,4,1.9,3,0,0,0,0,0,0
43,19,81,4,0.2,3,0,0,0,0,1,0
65,40,32,1,1.1,3,120,0,0,1,0,0
63,37,45,2,0.7,3,0,0,0,1,0,0
35,10,23,4,1.1,3,0,0,0,0,1,0
53,27,65,4,2.8,2,0,0,0,0,1,0
35,5,85,4,4,3,0,0,0,1,0,0
33,7,81,3,1.6,1,0,0,0,1,1,0
57,32,68,4,0.7,1,191,0,0,1,1,0
49,23,71,1,1.4,3,0,0,0,0,0,0
53,27,75,1,1.9,2,0,0,0,1,0,0
34,10,71,1,0.1,1,257,0,0,1,1,0
42,12,34,3,2,3,0,0,0,0,1,0
42,16,13,1,0.2,1,0,0,0,1,0,0
50,25,42,2,0.7,2,110,0,0,0,1,0
58,32,12,3,0.3,3,0,0,0,0,0,0
50,24,38,3,0.6,2,0,0,0,1,0,0
58,34,44,4,2.2,1,0,1,0,0,0,0
34,8,188,1,2.9,3,0,0,0,1,0,1
32,8,200,2,6.5,1,565,0,0,1,0,0
57,32,25,2,0.2,3,0,0,0,1,1,0
63,39,49,4,1.2,2,109,1,1,1,1,0
33,8,115,4,2.9,2,0,0,0,1,0,1
53,23,39,3,1,3,87,0,0,1,0,0
43,19,58,2,3.2,1,0,0,0,1,0,0
54,29,85,4,1.3,3,299,0,0,1,0,0
46,19,38,3,2.5,2,135,0,0,0,0,0
42,17,98,2,0.4,1,0,0,0,1,1,0
49,23,94,1,0.3,1,0,0,0,1,0,0
30,6,184,1,6,1,0,0,0,1,0,0
32,8,115,1,4,1,0,0,0,0,0,0
61,36,24,1,1.5,2,87,1,0,0,0,0
49,24,13,4,0.8,1,111,0,0,1,0,0
59,35,42,4,0.4,1,0,0,0,1,0,0
39,14,74,1,0.1,2,144,1,0,1,0,0
41,16,18,1,0.6,3,0,0,0,0,1,0
47,23,28,4,0.6,1,0,0,0,1,0,0
34,9,195,2,3,1,122,0,0,1,0,0
39,13,40,3,0.9,3,129,0,0,1,0,0
36,11,15,2,0.3,2,119,0,0,0,0,0
59,34,19,1,0.3,3,0,0,0,1,0,0
53,26,25,2,1,2,0,0,1,1,1,0
53,27,174,1,2.9,2,0,0,0,1,0,1
58,34,65,4,2.2,1,0,0,0,1,0,0
56,32,48,1,1.6,3,0,0,0,0,1,0
51,25,39,1,1.2,2,98,0,0,1,0,0
55,31,134,2,0.3,1,0,0,0,0,0,0
49,25,22,4,0.2,1,83,0,0,1,0,0
38,14,64,1,1.5,3,0,0,0,0,1,0
44,20,185,3,2.7,1,0,0,0,1,0,1
41,15,158,1,4.7,2,0,1,1,0,1,1
57,27,73,1,3,3,0,0,0,0,0,0
49,25,20,4,1,1,111,0,0,1,1,0
47,20,13,3,0.67,2,0,0,0,1,0,0
52,26,34,1,0.3,3,0,0,0,1,0,0
46,21,40,4,1.9,3,122,0,0,1,0,0
35,11,32,1,1.33,1,137,0,0,1,1,0
28,3,74,3,2.6,3,0,0,0,0,0,0
54,28,79,3,1.7,2,150,0,0,1,1,0
48,22,90,2,0.8,3,205,0,0,0,0,0
63,37,15,2,0.4,1,0,0,0,0,0,0
60,34,31,2,1,3,0,0,0,0,0,0
54,29,23,1,1.5,2,0,0,0,0,0,0
26,2,92,2,0.2,1,0,0,0,1,0,0
61,36,30,3,1.3,2,0,0,0,0,0,0
55,30,64,2,2.3,3,0,0,0,0,0,0
49,24,70,1,2.9,1,0,0,0,0,1,0
45,21,151,2,3.3,1,328,0,0,0,0,0
38,12,33,4,1.5,3,0,1,0,0,1,0
30,5,123,2,3.1,1,0,0,0,1,0,0
60,35,34,1,0.3,3,0,0,0,1,0,0
63,38,50,2,2.8,1,205,0,0,0,0,0
45,15,28,1,0.75,3,0,1,0,0,0,0
52,28,83,1,0,1,0,0,0,1,0,0
60,34,40,3,2.2,3,0,1,0,1,0,0
42,17,139,2,2.9,3,0,0,0,1,0,1
62,38,80,4,1.7,2,0,0,0,0,0,0
32,6,18,2,0.3,2,0,0,0,1,0,0
59,33,49,4,1.7,2,104,0,0,1,0,0
61,35,60,1,2.8,2,0,0,0,1,0,0
38,13,65,3,0.7,2,0,0,0,1,0,0
31,5,85,2,1.3,1,119,0,0,1,1,0
24,-1,38,2,1.7,2,0,0,0,1,0,0
56,30,45,4,1.5,3,0,0,0,0,0,0
64,39,145,1,0.9,1,0,0,0,0,0,0
29,3,91,1,3.4,3,0,0,0,0,0,1
58,32,38,3,2.2,3,0,0,0,1,0,0
43,19,161,2,7.5,1,0,0,0,0,0,0
43,19,75,4,0.2,3,102,0,0,1,0,0
52,26,54,2,1.5,2,0,0,0,0,1,0
51,27,12,4,1,1,0,0,0,1,0,0
28,3,52,4,1.7,2,0,0,0,0,0,0
52,28,81,3,1.8,2,0,1,0,0,0,0
34,8,171,2,2.2,2,569,0,0,1,0,1
36,6,78,4,1.8,3,163,0,0,0,0,0
34,9,60,4,1.3,1,0,1,0,0,0,0
51,27,21,3,0.4,1,0,0,0,1,0,0
47,23,65,1,0,1,0,0,0,0,0,0
29,3,30,4,0.3,2,157,0,0,0,0,0
60,34,35,1,0.2,1,0,0,0,1,0,0
41,15,120,1,5.2,1,0,0,0,1,0,0
43,18,22,2,0,3,0,0,0,0,0,0
38,13,171,2,7.8,1,0,0,0,1,0,0
26,0,44,4,1.3,3,0,1,0,0,0,0
38,13,80,4,0.7,3,285,0,0,1,0,0
44,19,69,3,0.5,3,0,0,0,1,0,0
60,34,95,2,0.7,2,322,0,0,1,1,0
35,8,38,4,1,2,124,0,0,1,0,0
43,19,35,3,0.5,1,0,0,0,1,0,0
52,26,71,1,1.4,3,0,0,0,0,0,0
34,8,18,4,0.3,1,0,0,0,0,0,0
63,37,78,4,1.7,3,0,0,0,1,0,0
42,18,62,3,2.1,3,0,0,0,1,0,0
52,28,25,4,1,1,0,0,0,0,0,0
38,13,55,2,1.1,2,0,0,0,1,0,0
60,35,80,3,0.5,1,0,0,0,1,0,0
51,27,12,3,0.4,1,0,1,1,1,1,0
41,17,154,1,1.7,1,0,0,0,0,1,0
38,13,179,1,4.1,1,0,0,0,1,0,0
63,38,22,3,0.1,3,90,0,0,1,0,0
29,3,35,2,0.3,1,88,0,1,1,1,0
46,22,28,1,1,1,84,0,0,1,1,0
28,4,43,1,1.8,2,0,0,0,1,1,0
44,20,62,3,0.3,3,0,0,0,0,1,0
32,7,125,1,0,1,0,0,0,1,1,0
37,12,28,4,1.7,1,0,1,1,1,0,0
50,26,148,2,6.8,1,0,0,0,1,0,0
36,11,32,3,1.3,1,0,0,0,0,0,0
32,6,41,2,2,3,0,0,0,0,0,0
29,4,120,1,4.1,2,0,1,1,0,1,1
63,37,80,2,1.7,3,0,0,0,1,1,0
40,16,63,1,1.5,3,0,0,0,0,0,0
40,14,42,2,0.7,1,101,0,0,1,0,0
64,40,40,2,1.1,1,0,0,0,1,0,0
60,35,191,4,5.6,3,0,0,0,0,0,1
34,8,38,4,0.2,1,0,0,0,0,0,0
58,28,70,1,1.4,3,0,0,0,0,0,0
40,15,19,4,0.2,3,0,0,0,1,0,0
64,39,73,3,2.4,1,185,0,0,0,0,0
38,13,191,2,3,1,0,0,0,1,0,0
51,26,62,1,1.3,2,221,0,0,1,0,0
65,40,143,4,6.6,2,0,0,0,1,0,1
62,37,82,1,0.8,3,312,0,0,1,0,0
53,27,84,2,1.1,1,0,0,0,1,0,0
48,23,74,1,1.2,1,0,0,0,1,0,0
31,6,44,4,0.8,1,122,0,0,1,0,0
48,23,48,1,0.3,1,0,0,0,0,0,0
49,23,133,1,7.3,1,0,0,0,1,1,0
42,16,41,3,0.5,3,0,0,0,1,0,0
48,22,149,2,5.5,2,0,1,1,1,0,1
32,7,112,1,3.8,1,81,0,0,1,0,0
28,2,188,2,4.5,1,0,1,0,1,0,0
57,27,55,1,1.4,3,0,0,0,1,0,0
53,29,95,4,1,2,0,0,0,1,1,0
41,16,98,1,4,3,0,0,0,0,1,0
49,25,128,2,0.4,1,0,0,0,0,0,0
56,31,80,4,1.3,3,0,0,0,1,0,0
44,18,75,1,0.7,3,0,0,0,0,1,0
40,15,43,2,1.1,2,0,0,0,0,1,0
55,25,41,3,1,3,0,0,0,1,0,0
40,16,155,4,0.1,3,0,0,1,1,1,1
25,-2,35,4,1,3,0,0,0,1,0,0
56,26,74,1,3,3,0,0,0,0,0,0
30,5,80,4,2.2,2,0,1,0,1,0,0
44,20,122,1,0.3,1,0,1,0,1,0,0
55,30,82,4,3.8,2,0,0,0,1,0,0
45,19,34,3,1.5,1,0,1,0,0,0,0
56,32,122,2,0.3,1,360,0,1,1,1,0
44,20,68,1,0.8,3,91,0,0,0,0,0
35,10,118,2,7.8,1,358,0,0,0,0,0
60,35,55,3,0.5,2,172,0,0,0,0,0
35,11,41,1,2.4,2,0,0,0,0,0,0
57,32,69,4,0.7,1,245,0,0,0,0,0
30,5,20,4,0.5,3,117,0,0,0,0,0
33,8,65,2,0.1,1,89,0,0,1,0,0
61,36,60,3,0.5,2,182,0,0,0,0,0
41,15,159,1,5.5,3,0,0,1,1,0,1
47,23,163,1,5,1,0,0,0,0,0,0
41,17,28,1,0.7,1,0,0,0,0,1,0
39,14,40,1,2.5,3,0,0,0,1,0,0
58,32,99,2,1.4,1,0,0,0,0,1,0
40,15,8,2,0.1,2,0,0,0,0,0,0
46,20,82,3,0.7,2,0,0,0,1,1,0
46,20,12,4,0.6,3,0,0,0,0,1,0
28,4,191,1,6.33,1,0,0,0,1,0,0
25,1,72,3,0.8,1,0,0,0,1,0,0
42,18,71,3,2.33,1,106,1,0,1,0,0
63,39,41,4,1.3,2,0,0,0,1,0,0
62,37,155,1,1.3,1,0,0,0,0,0,0
61,36,61,2,2.8,1,0,0,0,0,0,0
51,26,98,1,1.3,3,0,0,0,1,1,0
35,10,139,2,7.8,1,0,0,0,0,0,0
41,16,15,2,0.3,2,83,0,0,0,0,0
57,31,43,1,0.2,1,0,0,0,0,0,0
58,34,150,1,7.4,1,481,0,0,1,0,0
45,20,84,4,1.1,2,180,0,0,1,0,0
33,8,122,1,0,1,0,0,0,1,1,0
46,20,49,3,2.2,2,0,0,0,0,0,0
62,38,132,1,2.9,1,0,0,0,0,0,0
30,4,39,3,1.1,2,0,0,0,1,0,0
48,23,15,4,0.8,1,0,0,0,1,0,0
41,15,58,3,0.5,3,0,0,0,1,0,0
65,39,25,2,0.4,1,113,0,0,1,0,0
26,2,195,1,6.33,1,0,0,0,0,0,0
38,12,48,4,0.2,3,0,0,0,1,0,0
54,29,32,2,0.6,3,0,0,0,1,1,0
44,20,20,1,1.4,3,0,0,0,0,0,0
38,12,29,2,1.4,3,0,0,0,1,0,0
42,18,145,2,8,1,505,0,0,0,0,0
27,3,40,3,0.1,2,111,0,0,1,0,0
60,34,52,4,1.7,2,0,1,0,1,0,0
46,21,68,1,0.2,2,0,0,0,1,0,0
29,2,31,4,1.5,2,0,0,0,0,0,0
47,21,123,1,7.3,1,0,0,0,0,0,0
54,24,49,1,1.4,3,0,0,0,1,0,0
57,32,42,2,2.1,3,0,0,0,1,0,0
55,29,78,4,2.6,3,0,0,0,0,1,0
59,35,43,4,0.4,1,0,0,0,0,1,0
38,14,95,2,1.9,1,0,0,0,1,1,0
29,3,39,4,2.1,3,0,0,0,1,0,0
35,10,200,2,3,1,458,0,0,0,0,0
56,30,61,3,2.5,1,193,0,0,1,0,0
63,37,90,4,1.9,2,106,1,0,1,0,0
37,12,182,3,5.8,3,0,0,0,1,0,1
61,36,59,4,1.7,1,148,0,0,0,0,0
57,32,31,3,0.1,2,0,0,0,1,0,0
31,7,13,1,0.5,3,0,0,0,1,0,0
54,29,79,3,1.6,3,0,0,0,0,0,0
27,1,58,4,1.8,2,154,0,1,1,1,0
47,22,11,2,0,1,78,0,0,0,0,0
37,11,64,3,0.9,2,0,0,0,1,0,0
34,9,123,1,1.6,2,0,0,0,1,0,1
57,31,61,1,2.2,3,0,0,0,0,0,0
43,19,70,3,2.33,1,0,1,0,0,0,0
48,24,18,4,0.2,1,0,0,0,1,1,0
43,19,83,4,3.6,3,0,0,0,0,1,1
62,38,33,3,0.1,3,0,0,0,1,0,0
38,13,143,1,4.1,1,0,0,0,0,0,0
53,27,110,1,4.9,1,0,0,0,1,0,0
47,22,15,2,0.7,3,0,0,0,0,0,0
44,19,85,2,3.8,3,0,0,0,1,0,0
50,24,35,1,0.3,3,0,0,0,1,0,0
30,5,23,2,0.9,3,0,1,0,1,0,0
46,20,104,1,5.7,1,0,0,0,1,1,0
33,8,45,2,0.1,1,0,0,0,0,1,0
54,28,60,4,2.6,3,0,0,0,0,0,0
43,19,45,3,0.6,2,0,0,0,0,0,0
42,15,21,3,1,2,0,0,0,1,0,0
33,7,48,4,2.2,2,0,0,0,1,0,0
53,29,93,1,2.7,2,256,0,0,1,0,0
59,35,168,4,4.1,2,0,0,0,1,0,1
57,33,79,1,2.7,2,294,0,0,1,1,0
37,13,84,1,3.6,2,0,1,0,0,0,0
60,35,29,3,0.2,1,79,0,0,1,1,0
23,-2,45,4,0.6,2,0,0,0,1,1,0
25,0,88,2,1.8,2,319,0,0,1,1,0
62,37,48,3,2.2,1,0,0,0,0,0,0
39,13,43,3,0.5,3,0,0,0,1,0,0
43,18,44,1,2.4,1,0,0,0,0,0,0
63,37,113,4,1.7,3,0,0,0,1,1,0
57,27,63,4,2,3,0,0,0,1,0,0
62,37,58,4,1.7,1,0,0,0,1,0,0
51,25,30,3,0.6,2,144,0,0,0,1,0
34,9,92,1,2.8,1,0,0,0,1,0,0
53,29,83,4,1,2,0,0,0,1,0,0
65,39,141,2,6.9,1,0,1,0,1,0,0
53,26,12,2,1,2,0,0,0,0,1,0
48,22,150,1,7.3,1,193,0,0,0,0,0
46,22,83,4,1.4,2,0,0,0,1,1,0
43,17,64,4,3,3,221,0,0,1,0,1
43,18,74,4,0.4,1,0,0,0,0,0,0
62,37,125,1,1,3,0,0,0,1,0,1
30,4,113,2,0.2,1,0,0,0,1,0,0
59,34,23,1,0.1,1,0,0,0,0,1,0
63,39,53,1,0.8,1,0,0,0,0,0,0
41,16,64,3,0.5,3,0,0,0,0,0,0
63,39,41,2,1.1,1,0,0,0,0,0,0
42,17,82,1,3.7,3,0,0,0,1,0,0
46,20,9,1,0.2,1,0,0,0,1,0,0
58,34,12,1,0.1,2,0,0,0,0,1,0
30,4,39,1,1.5,1,0,0,0,1,0,0
62,36,21,3,0.3,3,0,0,0,0,0,0
45,19,8,2,0.1,3,0,0,0,0,1,0
30,5,40,4,2,2,0,0,0,1,0,0
59,35,94,1,3.8,1,272,0,0,0,0,0
37,12,40,2,1.1,2,0,1,0,0,1,0
27,1,41,1,1.9,3,0,0,0,0,1,0
49,25,30,4,0.2,1,0,0,1,1,1,0
63,38,140,1,2.5,1,0,0,0,0,0,0
30,4,85,4,2.1,3,0,0,0,1,0,0
43,17,98,3,1.1,1,0,0,0,0,0,0
37,11,190,4,7.3,2,565,0,1,1,0,1
48,22,133,2,3.1,2,0,0,0,1,0,1
45,19,40,1,0.2,1,0,1,1,1,1,0
55,30,35,1,1.5,2,118,0,0,0,1,0
47,22,81,1,2.9,1,0,0,0,0,1,0
63,37,44,2,1,3,0,0,0,1,0,0
39,14,101,2,0.4,1,0,0,0,1,1,0
26,1,88,2,1.8,2,0,0,0,0,0,0
35,9,109,3,4,1,0,0,0,0,0,1
60,36,30,4,1.3,1,118,0,0,1,1,0
52,28,23,3,0.4,1,0,0,0,1,0,0
30,5,69,1,0.8,2,0,1,0,1,0,0
38,12,58,3,0.9,3,128,0,0,0,1,0
25,-1,139,2,2,1,0,0,0,0,1,0
35,9,24,4,0.3,1,0,0,0,1,0,0
30,3,33,4,1.5,2,85,0,0,0,0,0
27,3,148,1,1.5,1,397,0,0,1,1,0
46,20,103,4,4.8,3,0,0,0,1,0,1
32,8,14,3,0.9,3,111,0,0,0,0,0
45,19,91,2,1.7,2,0,1,0,1,0,0
43,18,84,1,4,3,0,0,0,0,0,0
35,9,55,1,2,1,0,0,0,1,0,0
47,22,81,4,3.6,3,0,0,0,1,1,0
53,27,115,2,0.5,3,0,0,0,0,0,1
56,29,51,3,1,2,0,0,0,1,0,0
49,24,80,1,1.2,1,0,0,0,1,0,0
56,32,8,2,0.3,1,0,0,0,1,1,0
42,17,14,2,0.1,2,0,0,0,1,0,0
60,36,145,4,6.9,1,380,0,0,0,1,1
61,36,23,2,0.5,2,103,0,0,1,0,0
56,32,190,3,2.2,1,0,0,1,1,0,1
30,5,41,4,1.7,2,0,0,0,1,0,0
40,16,83,4,0.2,3,0,0,0,0,0,0
46,20,158,3,5.4,1,432,0,0,0,1,1
54,29,68,3,1.6,3,0,0,0,1,1,0
32,7,49,3,2.3,1,0,0,0,1,0,0
50,26,179,1,2.9,3,0,0,0,0,1,1
44,17,69,3,2.67,2,0,0,0,0,0,0
37,12,55,1,2.5,3,0,0,0,1,0,0
51,27,58,1,0,1,0,0,0,0,1,0
28,3,149,1,0.8,1,0,0,0,1,0,0
49,23,25,1,1.4,3,0,0,0,1,0,0
32,6,112,4,1.8,2,0,0,0,1,0,0
54,28,170,2,6.2,2,325,0,0,1,0,1
43,19,35,1,0.3,3,120,1,0,1,0,0
44,20,70,4,1.9,1,0,0,0,1,0,0
55,29,64,3,0.8,1,119,0,0,0,1,0
43,19,128,1,4.7,1,0,0,0,1,0,0
34,9,75,1,2.8,1,194,0,0,0,0,0
51,27,10,2,0.2,1,86,0,0,0,0,0
65,40,95,3,3.7,2,138,0,0,0,1,1
54,30,51,2,3.2,3,0,0,0,0,0,0
34,10,51,3,2,1,130,0,0,0,0,0
45,21,61,3,0.7,1,0,0,0,0,0,0
30,6,48,1,2.1,3,0,0,0,0,0,0
44,19,34,1,0.3,3,78,0,0,1,0,0
30,3,79,4,2,2,0,0,0,1,0,0
45,20,144,4,5.4,1,210,0,0,1,0,1
45,18,48,3,2.5,2,113,0,0,1,1,0
55,25,70,3,1.4,3,0,0,0,1,0,0
63,38,9,4,0.6,2,100,0,0,1,1,0
64,39,22,4,0.6,2,0,0,0,0,0,0
26,1,39,4,0.6,2,0,0,0,0,1,0
34,9,164,1,6,3,0,0,0,1,0,1
33,7,21,1,0.6,3,0,1,0,0,0,0
58,33,25,4,0.9,2,90,0,0,1,1,0
56,31,65,2,3.7,1,0,0,0,1,0,0
65,39,18,2,0.4,1,0,1,1,1,1,0
30,4,38,1,1.9,3,0,0,0,1,0,0
60,34,15,1,0.8,2,0,0,0,1,0,0
35,11,42,1,1.5,3,0,0,0,1,0,0
57,33,43,1,1.8,3,0,0,0,0,0,0
49,23,23,4,0.6,3,98,1,0,0,0,0
66,41,80,4,0.1,2,0,0,0,1,0,0
46,22,113,2,3.3,1,0,0,0,0,1,0
62,37,10,3,0.5,1,0,0,0,1,0,0
35,9,131,3,0.3,3,0,0,1,1,1,1
29,5,124,2,0.2,1,0,0,0,0,1,0
60,34,102,2,2,1,0,0,0,1,1,0
63,38,138,1,2.5,1,0,0,0,1,0,0
55,30,44,2,2,2,0,0,0,1,0,0
41,14,9,3,1,2,0,0,0,0,0,0
24,0,119,1,1.5,1,0,0,0,1,0,0
65,40,115,1,2.5,1,174,0,0,0,1,0
33,7,188,2,7,2,581,0,0,0,0,1
57,32,19,4,0.9,2,0,0,0,1,0,0
48,23,22,1,0.1,1,0,0,0,0,0,0
63,37,61,1,2.5,3,0,0,0,0,0,0
39,13,41,2,0.3,1,108,0,0,1,1,0
61,36,35,3,1.3,2,0,0,0,0,1,0
51,26,15,2,0,1,114,0,0,1,0,0
58,28,95,1,3,3,0,0,0,0,0,0
45,20,85,4,1.1,2,0,1,0,1,0,0
45,21,33,3,0.5,1,108,0,0,1,0,0
35,9,43,4,1.2,2,0,1,0,1,0,0
29,3,73,3,0.3,3,0,0,0,0,0,0
36,9,31,4,1,2,0,1,0,1,0,0
38,12,59,3,0.5,3,0,1,1,1,1,0
38,12,52,1,2,1,0,0,0,0,0,0
59,33,111,3,4.4,1,0,0,0,1,0,0
55,31,34,3,1.5,1,101,0,0,1,0,0
65,39,10,1,0.8,2,0,0,0,1,0,0
63,39,101,2,3.9,3,294,0,0,1,0,1
63,38,159,4,4.9,2,111,0,0,0,0,1
50,26,42,2,1,3,78,1,0,1,0,0
35,11,72,3,2.6,2,0,0,0,1,0,0
65,41,105,1,3,2,282,1,1,1,0,1
48,24,81,3,0.7,1,0,0,0,0,0,0
40,16,34,1,0.7,1,0,0,0,1,1,0
42,18,51,3,2.1,3,0,0,0,0,0,0
51,26,191,1,8.1,1,0,1,0,1,0,0
44,20,160,2,7.6,1,0,1,0,0,0,0
49,23,64,4,2.6,1,0,0,0,1,1,0
40,15,171,2,3.3,1,0,0,0,1,0,0
62,38,174,1,4.7,1,0,0,0,1,1,0
46,20,73,2,0.8,3,264,0,1,1,1,0
53,29,53,4,0.1,3,0,0,0,0,0,0
43,17,91,1,5.2,1,0,1,0,0,0,0
30,6,69,4,3.4,1,188,0,0,0,1,0
39,15,128,1,3.4,1,0,0,0,0,0,0
49,24,48,1,1.3,2,0,0,0,0,1,0
30,5,118,4,3,3,0,0,0,1,0,1
40,15,90,4,1.1,2,0,1,0,1,0,0
41,15,54,3,2.1,1,0,0,0,1,0,0
28,2,19,4,0.4,1,0,0,0,1,1,0
30,6,42,1,2.1,3,0,0,0,1,0,0
29,3,108,4,1.8,2,0,0,0,0,0,0
31,5,20,2,0.3,1,0,0,0,0,0,0
39,13,139,3,3.4,1,483,0,0,1,0,1
53,28,18,4,0.8,1,0,0,0,0,0,0
52,26,191,1,1.7,1,0,0,0,1,0,0
42,15,24,3,1,2,0,0,0,1,1,0
41,16,75,1,3.7,3,280,0,0,0,0,0
47,21,85,2,1.7,2,0,0,0,0,1,0
64,40,52,2,1.1,1,226,0,0,0,0,0
59,33,68,2,2.3,3,128,1,0,1,0,0
43,19,75,3,0.3,3,0,0,0,0,0,0
35,11,101,3,3.8,3,150,0,0,1,0,1
27,1,43,1,1.5,1,0,0,0,1,0,0
52,26,155,3,7.2,2,0,0,0,1,0,1
53,27,81,3,1.7,2,193,0,0,1,0,0
46,20,111,1,0,1,329,0,0,0,0,0
44,19,154,2,8.8,1,0,0,0,1,0,0
39,15,119,2,6.1,1,0,0,0,0,0,0
57,33,163,1,7.4,1,0,0,0,1,0,0
30,4,102,4,2.1,3,139,0,0,0,1,0
